Compound Score,Negative Score,Neutral Score,Postive Score,Time,Tweets
"[0.0, -0.3182, -0.0516, 0.0, -0.3818, 0.0516, 0.0, 0.0, -0.3182, -0.6597, -0.34, 0.3818, 0.0, 0.5267, 0.5859, 0.5859, 0.658, -0.6908, 0.0, 0.0, -0.4588, -0.0516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5859, 0.5859, 0.8316, -0.6808, -0.5983, 0.8999, -0.0772, -0.3182, -0.4588, -0.25, 0.0, 0.4215, 0.0, 0.5411, 0.6467, -0.5859, 0.0, -0.7845, 0.0, 0.0, 0.0, -0.5719, -0.6908, 0.296, 0.0, 0.0, 0.0, -0.0772, -0.4019, 0.128, 0.0, 0.0, 0.4215, 0.6369, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8555, 0.0, 0.128, 0.0, 0.0, 0.0, 0.5106, 0.0, -0.2263, -0.4767, 0.0, -0.8824, 0.0, 0.0, -0.5106, -0.743, 0.3182, 0.4576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6114, 0.0, -0.0516, 0.0, 0.0, 0.0, -0.7906, -0.2263, 0.0]","[0.0, 0.247, 0.146, 0.0, 0.31, 0.23, 0.0, 0.0, 0.223, 0.375, 0.286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.299, 0.0, 0.0, 0.25, 0.054, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.483, 0.205, 0.0, 0.223, 0.342, 0.167, 0.167, 0.0, 0.121, 0.0, 0.0, 0.0, 0.22, 0.0, 0.568, 0.0, 0.0, 0.0, 0.291, 0.388, 0.0, 0.0, 0.0, 0.0, 0.292, 0.231, 0.085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.241, 0.279, 0.0, 0.507, 0.0, 0.0, 0.18, 0.508, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.074, 0.0, 0.0, 0.0, 0.269, 0.147, 0.0]","[1.0, 0.753, 0.854, 1.0, 0.69, 0.592, 1.0, 1.0, 0.777, 0.625, 0.714, 0.794, 1.0, 0.702, 0.703, 0.725, 0.834, 0.701, 1.0, 1.0, 0.75, 0.946, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.703, 0.743, 0.476, 0.517, 0.795, 0.625, 0.576, 0.47, 0.75, 0.833, 1.0, 0.645, 1.0, 0.873, 0.854, 0.78, 1.0, 0.432, 1.0, 1.0, 1.0, 0.709, 0.612, 0.784, 1.0, 1.0, 1.0, 0.449, 0.769, 0.807, 1.0, 1.0, 0.851, 0.756, 1.0, 1.0, 1.0, 1.0, 1.0, 0.488, 1.0, 0.65, 1.0, 1.0, 1.0, 0.708, 1.0, 0.759, 0.721, 1.0, 0.493, 1.0, 1.0, 0.82, 0.324, 0.892, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 0.834, 1.0, 0.926, 1.0, 1.0, 1.0, 0.731, 0.853, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.178, 0.0, 0.0, 0.0, 0.0, 0.0, 0.206, 0.0, 0.298, 0.297, 0.275, 0.166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.297, 0.257, 0.524, 0.0, 0.0, 0.375, 0.201, 0.188, 0.083, 0.0, 0.0, 0.234, 0.0, 0.127, 0.146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.216, 0.0, 0.0, 0.0, 0.258, 0.0, 0.108, 0.0, 0.0, 0.149, 0.244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.512, 0.0, 0.195, 0.0, 0.0, 0.0, 0.292, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.168, 0.108, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['Sun Jul 15 00:42:30 +0000 2018', 'Sun Jul 15 00:39:59 +0000 2018', 'Sun Jul 15 00:33:00 +0000 2018', 'Sun Jul 15 00:27:34 +0000 2018', 'Sat Jul 14 22:30:34 +0000 2018', 'Sat Jul 14 21:33:57 +0000 2018', 'Sat Jul 14 21:17:01 +0000 2018', 'Sat Jul 14 19:53:03 +0000 2018', 'Sat Jul 14 19:38:15 +0000 2018', 'Sat Jul 14 19:30:59 +0000 2018', 'Sat Jul 14 18:24:03 +0000 2018', 'Sat Jul 14 18:21:32 +0000 2018', 'Sat Jul 14 17:16:59 +0000 2018', 'Sat Jul 14 17:06:23 +0000 2018', 'Sat Jul 14 16:48:37 +0000 2018', 'Sat Jul 14 16:33:56 +0000 2018', 'Sat Jul 14 16:22:54 +0000 2018', 'Sat Jul 14 16:22:11 +0000 2018', 'Sat Jul 14 16:17:28 +0000 2018', 'Sat Jul 14 16:04:21 +0000 2018', 'Sat Jul 14 15:59:53 +0000 2018', 'Sat Jul 14 15:52:09 +0000 2018', 'Sat Jul 14 15:41:55 +0000 2018', 'Sat Jul 14 15:19:24 +0000 2018', 'Sat Jul 14 15:06:50 +0000 2018', 'Sat Jul 14 15:02:51 +0000 2018', 'Sat Jul 14 14:55:37 +0000 2018', 'Sat Jul 14 14:47:49 +0000 2018', 'Sat Jul 14 14:32:40 +0000 2018', 'Sat Jul 14 14:30:49 +0000 2018', 'Sat Jul 14 14:18:28 +0000 2018', 'Sat Jul 14 14:16:34 +0000 2018', 'Sat Jul 14 14:15:59 +0000 2018', 'Sat Jul 14 14:05:17 +0000 2018', 'Sat Jul 14 14:00:26 +0000 2018', 'Sat Jul 14 13:49:14 +0000 2018', 'Sat Jul 14 13:46:51 +0000 2018', 'Sat Jul 14 13:16:03 +0000 2018', 'Sat Jul 14 13:12:45 +0000 2018', 'Sat Jul 14 13:09:11 +0000 2018', 'Sat Jul 14 12:56:15 +0000 2018', 'Sat Jul 14 12:29:39 +0000 2018', 'Sat Jul 14 11:56:54 +0000 2018', 'Sat Jul 14 11:56:32 +0000 2018', 'Sat Jul 14 11:56:23 +0000 2018', 'Sat Jul 14 11:33:38 +0000 2018', 'Sat Jul 14 11:29:51 +0000 2018', 'Sat Jul 14 11:10:42 +0000 2018', 'Sat Jul 14 11:01:13 +0000 2018', 'Sat Jul 14 10:58:32 +0000 2018', 'Sat Jul 14 10:53:32 +0000 2018', 'Sat Jul 14 10:12:22 +0000 2018', 'Sat Jul 14 10:07:22 +0000 2018', 'Sat Jul 14 09:31:23 +0000 2018', 'Sat Jul 14 09:09:24 +0000 2018', 'Sat Jul 14 09:06:52 +0000 2018', 'Sat Jul 14 08:52:31 +0000 2018', 'Sat Jul 14 08:38:08 +0000 2018', 'Sat Jul 14 08:30:55 +0000 2018', 'Sat Jul 14 08:17:32 +0000 2018', 'Sat Jul 14 08:11:36 +0000 2018', 'Sat Jul 14 07:54:39 +0000 2018', 'Sat Jul 14 07:33:16 +0000 2018', 'Sat Jul 14 07:11:23 +0000 2018', 'Sat Jul 14 06:56:59 +0000 2018', 'Sat Jul 14 06:49:49 +0000 2018', 'Sat Jul 14 06:45:06 +0000 2018', 'Sat Jul 14 06:39:52 +0000 2018', 'Sat Jul 14 06:37:29 +0000 2018', 'Sat Jul 14 06:25:00 +0000 2018', 'Sat Jul 14 03:07:02 +0000 2018', 'Sat Jul 14 02:33:01 +0000 2018', 'Sat Jul 14 01:27:46 +0000 2018', 'Sat Jul 14 01:20:30 +0000 2018', 'Sat Jul 14 00:55:45 +0000 2018', 'Sat Jul 14 00:24:49 +0000 2018', 'Sat Jul 14 00:19:10 +0000 2018', 'Fri Jul 13 23:01:37 +0000 2018', 'Fri Jul 13 21:48:19 +0000 2018', 'Fri Jul 13 20:07:34 +0000 2018', 'Fri Jul 13 19:13:41 +0000 2018', 'Fri Jul 13 19:08:49 +0000 2018', 'Fri Jul 13 17:59:32 +0000 2018', 'Fri Jul 13 17:57:32 +0000 2018', 'Fri Jul 13 17:56:57 +0000 2018', 'Fri Jul 13 17:54:46 +0000 2018', 'Fri Jul 13 17:32:43 +0000 2018', 'Fri Jul 13 17:22:33 +0000 2018', 'Fri Jul 13 17:16:56 +0000 2018', 'Fri Jul 13 17:15:46 +0000 2018', 'Fri Jul 13 17:15:17 +0000 2018', 'Fri Jul 13 17:14:48 +0000 2018', 'Fri Jul 13 17:11:54 +0000 2018', 'Fri Jul 13 17:06:35 +0000 2018', 'Fri Jul 13 16:55:40 +0000 2018', 'Fri Jul 13 16:51:27 +0000 2018', 'Fri Jul 13 16:49:15 +0000 2018', 'Fri Jul 13 16:48:24 +0000 2018', 'Fri Jul 13 16:44:16 +0000 2018', 'Fri Jul 13 16:34:50 +0000 2018']","[""'Why I keep my vasectomy a secret' https://t.co/mEeTWg9TVk"", 'Haiti Prime Minister Jack Guy Lafontant resigns https://t.co/RViI5ZJw0T', 'Trump to leave UK after two-night stay https://t.co/waIcugVFDy', 'Govia Thameslink Railway introduces third timetable in two months https://t.co/tbn398cRpu', ""Newspaper headlines: PM warns 'there may be no Brexit' https://t.co/lQ0MfNZJ77"", 'PM Theresa May warns party not to put Brexit at risk https://t.co/UBOINvUImO', ""World Cup final 2018: France v Croatia - your guide to Sunday's match https://t.co/AXppFru9G9"", ""Eden Hazard: Chelsea forward says it 'might be time for something different' https://t.co/rXJy7qqUcW"", 'Minister Andrew Griffiths resigns over texts to women https://t.co/lGGK9j5qXi', 'Wave of Israeli Gaza strikes amid surge in rocket attacks https://t.co/4W5ZEaRWto', 'Large grass fire tackled near Heathrow https://t.co/h1XFyc1Gdf', ""England v India: Joe Root's ton helps hosts level ODI series https://t.co/VhoxO0OMbK"", 'RT @BBCWorld: Mon dieu! 🤦\u200d♀️\n\n#BastilleDay went off with a bang - for these police motorcyclists\n\nhttps://t.co/jh88YrDQA4 #14juillet https:…', ""Autistic boy's mum praises 'lovely' school prom classmates https://t.co/KkrBN5beHd"", 'Is Russia the real winner of World Cup 2018? https://t.co/Gzn3gkKL1r', 'Wimbledon 2018: Angeligue Kerber beats Serena Williams to win title https://t.co/AiqRmK0qjJ', 'RT @5liveSport: History for Angelique Kerber! 👏\n\nThe German beats Serena Williams 6-3, 6-3 to win her first ever #Wimbledon singles title!…', ""Reality Check: is London's murder rate still higher than New York's? https://t.co/EDqS4bkt1m"", 'British teenager dies in Magaluf balcony fall https://t.co/YeZ1wD1jWr', ""Dog poo in Clevedon's Marine Lake causes ear infections https://t.co/UlMulVTx3y"", 'World Cup 2018: England finish fourth after Belgium defeat https://t.co/cjulTH4qCh', ""RT @BBCSport: FT Belgium 2-0 England\n\nEngland leave Russia with their heads held high and their joint-best #worldcup finish since '66.\n\nBel…"", 'RT @BBCSport: GOAL\n\nThat might just settle it.\n\nEden Hazard races past Phil Jones and makes it Belgium 2-0 England\n\nLive 👉 https://t.co/zMI…', 'RT @bbctennis: A royal standing ovation.\n\nBut who will be crowned the queen of Wimbledon 2018?\n\n#bbctennis #wimbledon https://t.co/Z5an2Giy…', 'RT @5liveSport: Two changes for #ENG as we get back under way in Saint Petersburg \n\nLingard 🔄 Rose\n\nRashford 🔄  Sterling\n\nThey trail #BEL b…', ""100 Women: 'I was a World Cup honey shot' https://t.co/xPKeWpZkVp"", 'I subscribe, therefore I am? https://t.co/ydo4UoqmMi', ""RT @BBCSport: HT Belgium 1-0 England\n\nRoberto Martinez's #BEL lead through Thomas Meunier - and you have to say they deserve it.\n👉 https://…"", ""RT @5liveSport: It's all over!\n\nAfter over 5hrs 16mins (and an overnight break) on court, Novak Djokovic will face Kevin Anderson in Sunday…"", 'X Factor winner Louisa Johnson splits from Simon Cowell’s label https://t.co/T8GeHm0TSG', 'Wimbledon 2018: Gordon Reid &amp; Alfie Hewett win wheelchair doubles title https://t.co/DAX3I3tXX4', ""An impressive delivery... thank goodness he didn't get dismissed\n 💍🏏 https://t.co/RyX96Qm1ws"", 'World Cup Final blamed Sunday rail disruption https://t.co/AxH3MqsXNn', 'RT @BBCSport: GOAL!\n\nThree-and-a-half minutes on the clock.\n\nNacer Chadli crosses to Thomas Meunier, who makes no mistake.\n\nBelgium 1-0 Eng…', 'RT @BBCSport: Here we go!\n\nA chance for England to take home the bronze medal and secure their best #worldcup finish since 1966.\n\nUnder way…', ""Saudi Arabia woman 'arrested for hugging' singer Majid al-Mohandis https://t.co/UR1gaYgXRx"", 'France restricts access to Mont Blanc amid safety fears https://t.co/nCHi4iIfOn', 'RT @Frankie_Mack: #BREAKING President Donald Trump waving a protestors who are calling him racist as he plays golf at #Turnberry @realDonal…', 'Trump tees off at Turnberry as thousands protest\n\nhttps://t.co/CY1qQ6OjVO #TrumpVisitUK https://t.co/cJdCUAUMkk', 'RT @Tara_Mckelvey: I’m traveling with Trump, and I saw only a few protestors in London. That night in Glasgow, a colleague showed me a stun…', ""RT @BBCSport: Britain's Gordon Reid and Alfie Hewett won a third successive #Wimbledon wheelchair doubles title by beating Germany's Joachi…"", 'RT @BBCRosAtkins: A close encounter. President Trump just passed me on the first hole here at Turnberry. https://t.co/UwAKYVsWa3', 'RT @bbctennis: Meghan Markle has arrived!\n\nThe crowd shouted her name as she made her way to Centre Court. She waved 👋\n\n💻📱 https://t.co/Xg5…', ""RT @BBCSport: They've done it! 🙌\n\nAlfie Hewett and Gordon Reid have won the #Wimbledon wheelchair doubles title for the third time! 👏\n\nLIVE…"", 'RT @BBCScotlandNews: Liam Fox says that protesters against Donald Trump\'s visit to Britain were ""an embarrassment to themselves""  https://t…', ""There she goes! 🌊🚢\n\nThe RRS Sir David Attenborough - the UK's polar ship known to some as Boaty McBoatface - is lau… https://t.co/DMpp054UlM"", 'Dozens hurt as Ryanair flight loses cabin pressure https://t.co/4nlRXAvWBq', 'Jorginho: Napoli midfielder joins Chelsea on five-year deal https://t.co/oxmrrOlbdT', ""Nazanin Zaghari-Ratcliffe: Boris Johnson exit 'a setback' https://t.co/bXNsHTd4Zc"", 'In pictures: France marks Bastille Day with spectacular parade https://t.co/GMxgaRjNNS', 'Gerry Adams calls on home attackers to meet him https://t.co/UVzLBDhfQy', 'Camberwell stabbing: Man, 21, charged with death of girl, 17 https://t.co/6NRuFimswB', 'Everyone makes same joke after longest Wimbledon semi-final https://t.co/6Zw4DySaP9', 'RT @BBCWorld: Bonne #FêteNationale!\n\nFrance marks #BastilleDay with parades in Paris 🇫🇷 #14juillet https://t.co/teJKH5dXo8', 'Classic Aston Martin sells for record £10m at auction https://t.co/IbiKJ07TEh', 'British Fencing: Crowdfunding appeal for Tokyo 2020 raises just £170 in first month https://t.co/LQWbRLEn0O', 'Huge iceberg threatens Greenland village https://t.co/ikF4WvOMak', 'Toddler dies after van crash on parkland in Birmingham https://t.co/d1gXzwDQls', 'RT @BBCScotlandNews: Donald Trump to play golf at Turnberry as protests against his visit to the UK continue\nhttps://t.co/mecSpIthaM https:…', ""RT @BBCSport: Former Napoli boss Maurizio Sarri has been appointed as Chelsea's new manager on a three-year contract.\n\n👉 https://t.co/qNZbg…"", ""Nancy Sinatra Senior, Frank's first wife, dies aged 101 https://t.co/zUjd1AA9CB"", 'RT @BBCWorld: Saved by their smell 👃\n\nHow #ThaiCaveRescue divers sniffed out the Wild Boars  \n\nhttps://t.co/rYEl75IIIK https://t.co/9XTbT6t…', 'RT @BBCMOTD: Today, England chase their best #WorldCup finish since 1966 🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f\n\n#BELENG https://t.co/SjIYzfDTCt', 'The eye doctor who could not see the stars https://t.co/5FSSse2hyO', 'Serena Williams: Wimbledon finalist at 36 and a mum - how has she done it? https://t.co/BDiQkO6nFC', 'Sir David Attenborough polar ship set for launch https://t.co/zvFNvJfZ4B', ""Eritrea's Isaias Afwerki in historic Ethiopia visit https://t.co/GLhBCNO7oW"", 'US lawmaker caught speeding tells cop he often does so https://t.co/s4MM16SpMk', 'Horse sense: Happiest equines love to snort, says study https://t.co/MItTJzSqeh', ""Video games and mental health: 'Nobody's properly talking' https://t.co/p15DmyRk2y"", 'Trump to play golf at Turnberry as protests continue https://t.co/SWHKeIaIlD', ""White House: Trump-Putin summit 'is on' after hacking indictment https://t.co/cTbUBxUvih"", 'Wittenoom: Tourists urged to stay away from asbestos town https://t.co/94vDN6A1Ez', 'British POWs sank with the Lisbon Maru - should it be raised? https://t.co/Iwt2EZDL3a', 'The full story of Thailand’s extraordinary cave rescue https://t.co/AuBOdKBcmq', ""'Explosive' thrown at Gerry Adams' house https://t.co/6udne6T9iP"", 'Trump arrives in Scotland amid protests https://t.co/zgdfZFrrCI', ""Newspaper headlines: Trump's 'fake schmooze' over trade deal https://t.co/1fMHozh4ER"", 'Scarlett Johansson quits trans role after LGBT backlash https://t.co/c5mYtHsEUa', 'Pakistan election: More than 100 die in bomb attacks on poll rallies https://t.co/uqurwHAuU5', 'Trump May meeting: The Wacky Races of press conferences https://t.co/huy3vkpiZU', 'Wimbledon 2018: Kevin Anderson beats John Isner in record-breaking semi-final https://t.co/g5YRslPVPd', 'RT @BBCJonSopel: Meet Dick Dastardly and Penelope Pitstop. My blog on another extraordinary day. #TrumpVisitUK  https://t.co/M80Ot4wbPA', 'Grenfell Tower fire: Two jailed for £125,000 relief fraud https://t.co/FNxyk74GnX', ""Jeremy Corbyn says it's not Trump's business who's the British PM, after the US president's endorsement of Boris Jo… https://t.co/iqv0TQH6Ej"", ""John Surtees' 'very special' 1957 BMW sells for £4m https://t.co/J5w7ShQKbE"", ""RT @BBCLookNorth: There's a large rally against Donald Trump taking place in Sheffield. \n\nRead more: https://t.co/32ZcFAKT5d https://t.co/c…"", ""RT @BBCSport: All of England's 2018 #worldcup magic moments\nhttps://t.co/69x5UKi0Oz  #bbcworldcupmoments"", 'RT @bbctennis: FIVE hours!\n\nIsner &amp; Anderson are leaving it all out there on Centre Court.\n\n📺 @BBCTwo \n📻 @5liveSport\n💻📱 https://t.co/ldFFv9…', '🦁🦁🦁 https://t.co/uXbMUa477s', 'Russians indicted over US election hack https://t.co/bLMBcltdNE', ""RT @bbctennis: Gordon Reid and Alfie Hewett are Wimbledon finalists once again!\n\nThe British pair have won their men's wheelchair semi-fina…"", ""US President Donald Trump flies away from Windsor Castle in Marine One after meeting the Queen. He's due to fly to… https://t.co/6pKWSzhp51"", 'US President Donald Trump and his wife Melania leave Windsor Castle after meeting the Queen… https://t.co/OCP6ooK7yu', 'RT @BBCNewsGraphics: The Queen has seen plenty of world leaders come and go - Donald Trump is the 13th US President during her reign https:…', '#PlaneBae: A cautionary tale about privacy when a story goes viral https://t.co/mYMdEYjf5J', 'Three Lions breaks chart record https://t.co/c0En0n4Wsw', 'RT @BBCBreaking: Former PM Nawaz Sharif arrested on return to Pakistan as elsewhere scores die in blasts targeting election rallies https:/…', 'Thousands of anti-Trump protesters gather in Trafalgar Square, central London \n\nhttps://t.co/BlLsEwTJPE… https://t.co/Bih9qr1huU', ""RT @BBCScotlandNews: Protestors gather ahead of Donald Trump's arrival in Scotland https://t.co/6kjEcnrTjE https://t.co/I5MCgrqZWJ""]"
